Date,P_t,P_t_PVM,mispricing,mispricing_pct,sample
2003-01-01,4.859929881528207,5.023029986049367,-0.16310010452115975,-0.032470462046641835,train
2003-02-01,4.604349004355173,6.129346856594685,-1.5249978522395118,-0.2488026681992611,train
2003-03-01,4.652612492365825,4.462603985660866,0.1900085067049586,0.042577944920833,train
2003-04-01,4.721962757412532,4.382207499324294,0.33975525808823814,0.07753061856167842,train
2003-05-01,5.108139976538217,4.562707732043621,0.545432244494596,0.11954135055902415,train
2003-06-01,5.3332996587582056,5.003642638627217,0.3296570201309885,0.06588340613817945,train
2003-07-01,5.4674695825493815,5.158326025374558,0.30914355717482334,0.05993098451980372,train
2003-08-01,5.739130961473937,5.275589386725825,0.4635415747481124,0.08786536266724099,train
2003-09-01,5.9056216161815485,5.556934134227569,0.3486874819539798,0.06274817615819162,train
2003-10-01,5.963950645223557,8.524309074312317,-2.56035842908876,-0.3003596428482753,train
2003-11-01,6.0243586397009805,6.086890784046438,-0.0625321443454574,-0.010273248948272973,train
2003-12-01,6.028666238777902,5.311473844032104,0.7171923947457977,0.13502700301379145,train
2004-01-01,6.232481236831762,5.282350422535327,0.9501308142964353,0.1798689481566822,train
2004-02-01,6.297127944879046,4.52693467028161,1.7701932745974363,0.3910357457151721,train
2004-03-01,6.261209416653209,5.48231890175087,0.7788905149023391,0.14207318633974153,train
2004-04-01,6.102398970723934,5.3768033648665945,0.7255956058573396,0.1349492545326405,train
2004-05-01,5.954580561218767,5.42002618319252,0.5345543780262476,0.09862579256238635,train
2004-06-01,6.094438531185586,5.187784334373967,0.9066541968116191,0.17476713339916228,train
2004-07-01,6.346189788343118,5.313543981800552,1.0326458065425657,0.1943421961085645,train
2004-08-01,6.161230268553604,6.532696509061199,-0.371466240507595,-0.05686262020474264,train
2004-09-01,6.372389829563009,5.4642341828515955,0.9081556467114131,0.16619998636981514,train
2004-10-01,6.703946973926958,3.88263271901532,2.821314254911638,0.7266497912857324,train
2004-11-01,7.014507581495501,52.78855621905422,-45.77404863755872,-0.8671206775880036,train
2004-12-01,7.372796208476412,8.340986127528227,-0.9681899190518148,-0.11607619341991748,train
2005-01-01,7.391238035638072,8.70778703813064,-1.3165490024925681,-0.15119214522903635,train
2005-02-01,7.280669158336337,8.970763289230424,-1.6900941308940869,-0.18840025942085414,train
2005-03-01,7.321069883890919,8.604856475374934,-1.2837865914840147,-0.14919326024296964,train
2005-04-01,6.997676876882294,8.634706308984146,-1.6370294321018521,-0.1895871583262274,train
2005-05-01,7.1380117219097965,8.482288063054707,-1.3442763411449103,-0.15848039245448586,train
2005-06-01,7.733808753593284,8.472129144568056,-0.7383203909747724,-0.08714697077630718,train
2005-07-01,7.526986030086936,9.084464416338404,-1.5574783862514687,-0.17144416168886578,train
2005-08-01,8.020527352426326,8.971309082399571,-0.9507817299732455,-0.1059802667860974,train
2005-09-01,8.028032502914707,9.462958965911527,-1.4349264629968204,-0.1516361286322665,train
2005-10-01,8.067790359853445,9.434166840917802,-1.366376481064357,-0.14483276627440156,train
2005-11-01,8.287684111456786,1.8458625786030498,6.441821532853735,3.489870593578484,train
2005-12-01,9.059324874104384,8.302430906597317,0.7568939675070663,0.09116534374355578,train
2006-01-01,8.771851602793053,9.005376971453257,-0.2335253686602048,-0.02593177047451456,train
2006-02-01,9.076563450805216,9.147271822258139,-0.0707083714529233,-0.0077299956562860705,train
2006-03-01,8.921491874718427,9.123625054378687,-0.2021331796602599,-0.02215491961314764,train
2006-04-01,8.995511093247337,8.860794518897718,0.13471657434961948,0.015203667578827629,train
2006-05-01,8.810198164858049,9.23083101559212,-0.4206328507340711,-0.04556825382498775,train
2006-06-01,8.543002846869914,8.82607228991509,-0.283069443045175,-0.032071960635153385,train
2006-07-01,8.633154863546437,8.66017448202878,-0.02701961848234191,-0.0031199854620033163,train
2006-08-01,8.466159770593924,8.672541912464961,-0.2063821418710372,-0.02379719163702243,train
2006-09-01,8.908592904957025,8.48651423684305,0.42207866811397565,0.0497352218277769,train
2006-10-01,9.329062756088351,8.879853444135696,0.44920931195265545,0.05058746912645451,train
2006-11-01,9.82561648146351,9.361163049909866,0.46445343155364327,0.049614928089316335,train
2006-12-01,10.011690143464492,9.667705900226462,0.34398424323802956,0.03558075170966579,train
2007-01-01,10.002931551835616,9.722006105672282,0.2809254461633337,0.02889583107743876,train
2007-02-01,10.245766918354924,9.993168207449358,0.2525987109055663,0.025277139908169266,train
2007-03-01,9.843331784189935,10.073214309209737,-0.22988252501980178,-0.02282116889041319,train
2007-04-01,9.870802302289158,9.757141904771418,0.11366039751774082,0.01164894378159631,train
2007-05-01,10.921145694784254,9.654530855400909,1.2666148393833456,0.13119382581648487,train
2007-06-01,11.368479681929117,10.77613263877055,0.5923470431585667,0.05496842540963254,train
2007-07-01,11.370321817790009,11.158618148427264,0.21170366936274476,0.018972212020050394,train
2007-08-01,11.481249644225384,11.317895018121213,0.16335462610417117,0.01443330458911496,train
2007-09-01,11.571344187123184,11.33399184170301,0.2373523454201738,0.020941637221481457,train
2007-10-01,12.37279895884024,16.000222245926206,-3.627423287085966,-0.22671080634580176,train
2007-11-01,13.549554222490356,12.898770827204997,0.6507833952853588,0.05045313262817119,train
2007-12-01,13.124723959072425,14.060361566112283,-0.9356376070398582,-0.06654434899418904,train
2008-01-01,13.515846448410455,13.588116070538806,-0.07226962212835097,-0.0053185902853040146,train
2008-02-01,11.556711683331542,14.011725252233836,-2.4550135689022934,-0.1752113693858578,train
2008-03-01,10.754652543697787,11.915510783179826,-1.1608582394820388,-0.0974241273081411,train
2008-04-01,11.429222641191876,11.383423080614088,0.045799560577787446,0.004023355738730583,train
2008-05-01,12.342699944386023,12.010937645924951,0.3317622984610722,0.02762168185708891,train
2008-06-01,12.410567286134768,12.751231557070845,-0.34066427093607743,-0.026716185759105837,train
2008-07-01,11.475900054838853,12.594665151557194,-1.1187650967183416,-0.08882849073442955,train
2008-08-01,10.858394132434007,11.961379510314643,-1.1029853778806356,-0.09221222158610543,train
2008-09-01,11.082846227368073,11.181699655468927,-0.0988534281008544,-0.00884064419066255,train
2008-10-01,9.744967619191948,8.360831260750299,1.3841363584416495,0.16555008889360567,train
2008-11-01,8.465233306952229,9.704618815290956,-1.239385508338728,-0.12771089023980065,train
2008-12-01,7.105827353843839,8.2425578951208,-1.136730541276961,-0.13790992501852506,train
2009-01-01,7.842871405450361,6.986828453379686,0.8560429520706752,0.12252239450026692,train
2009-02-01,7.455854762310333,7.8959942549873725,-0.4401394926770399,-0.055742124229514634,train
2009-03-01,7.262882229848568,7.688480007093454,-0.425597777244886,-0.0553552557660586,train
2009-04-01,8.157629439587696,6.925412148452005,1.232217291135691,0.17792692546264144,train
2009-05-01,8.821980583653666,8.260102566455352,0.561878017198314,0.06802312836648361,train
2009-06-01,9.44001571304251,8.782293638865008,0.6577220741775012,0.07489183363977148,train
2009-07-01,9.587878266098995,9.412339125971569,0.17553914012742666,0.018649895395615346,train
2009-08-01,10.185868797589,9.81039779303621,0.37547100455279114,0.03827276043987893,train
2009-09-01,10.4167765225949,10.224808842239424,0.19196768035547507,0.018774696262529922,train
2009-10-01,10.960437865880856,10.702211798598968,0.25822606728188724,0.02412828975368364,train
2009-11-01,11.395324755084363,11.027786744958629,0.3675380101257346,0.03332835668895706,train
2009-12-01,12.6112837560334,11.64446628136502,0.96681747466838,0.08302806254122674,train
2010-01-01,12.973475787084269,12.849792303137422,0.1236834839468468,0.009625329423935458,train
2010-02-01,12.004927468595696,13.304950719610547,-1.300023251014851,-0.09770973815774531,train
2010-03-01,12.497323203307552,12.303881426558192,0.19344177674935992,0.015722012431931498,train
2010-04-01,13.206968499480611,12.716159218135228,0.49080928134538304,0.038597289710356364,train
2010-05-01,13.314398957353804,13.404125551694117,-0.08972659434031272,-0.006693953588712276,train
2010-06-01,11.837695231191624,13.353405223635459,-1.5157099924438349,-0.11350737636277497,train
2010-07-01,11.205517575993914,11.802445006406137,-0.5969274304122223,-0.0505765907054192,train
2010-08-01,12.350831909422144,11.352977418574449,0.9978544908476952,0.08789363829924635,train
2010-09-01,12.437283289744007,12.334398690543484,0.1028845992005234,0.008341274007901411,train
2010-10-01,13.4869223368675,13.434069269684258,0.052853067183242786,0.003934255966843381,train
2010-11-01,14.561236551211472,14.035408835908477,0.5258277153029951,0.03746436754715021,train
2010-12-01,14.706478691127682,14.69385658585595,0.012622105271731243,0.000859005612174002,train
2011-01-01,15.268384735006055,14.715351557392438,0.5530331776136173,0.037582056769537076,train
2011-02-01,15.99311391478639,15.919401952364504,0.0737119624218856,0.00463032233512628,train
2011-03-01,15.8790746186586,15.748511582325856,0.13056303633274347,0.008290500067274387,train
2011-04-01,16.340671072017493,16.666341237140635,-0.3256701651231424,-0.01954059145251341,train
2011-05-01,16.68204255799661,16.887230495780692,-0.20518793778408195,-0.01215047889796661,train
2011-06-01,16.06216854891669,16.91804272881781,-0.855874179901118,-0.050589432455046435,train
2011-07-01,16.354793828794683,16.305101560215657,0.04969226857902598,0.003047651582881006,train
2011-08-01,16.673731729693458,17.44628861801273,-0.7725568883192722,-0.0442820192440031,train
2011-09-01,15.892237272277912,16.62521026905537,-0.7329729967774572,-0.044088043694806456,train
2011-10-01,15.010332275604627,14.772726300395128,0.23760597520949922,0.016084097842058,train
2011-11-01,16.10229869102355,15.938429026415191,0.16386966460835772,0.010281418848543389,train
2011-12-01,16.37839724737055,15.213488248241934,1.1649089991286168,0.07657080218031087,train
2012-01-01,16.58192464324231,15.515630319171477,1.0662943240708334,0.06872388050863099,train
2012-02-01,17.858486480823082,16.5546818214027,1.3038046594203827,0.07875745807054768,train
2012-03-01,19.4754344681904,16.74858135380585,2.72685311438455,0.16281099018365008,train
2012-04-01,20.578934602447227,18.63726700770036,1.9416675947468676,0.10418199159483144,train
2012-05-01,20.45602062612991,20.55034838004978,-0.09432775391987036,-0.004590080526880147,train
2012-06-01,19.94531767792655,19.15109466359675,0.7942230143297984,0.04147141603552784,train
2012-07-01,21.41555341141408,18.97744890251158,2.4381045089025015,0.12847377544933503,train
2012-08-01,20.975551952302705,21.47939275040734,-0.5038407981046333,-0.023456938655543658,train
2012-09-01,21.477547931093564,20.438311109042676,1.0392368220508885,0.05084749011336309,train
2012-10-01,21.962185913070783,23.383820523827964,-1.421634610757181,-0.06079565181868141,train
2012-11-01,21.165751415085705,33.53625178495991,-12.370500369874204,-0.36886949827297144,train
2012-12-01,21.77483638131036,26.702406633271902,-4.927570251961541,-0.18453655955570902,train
2013-01-01,21.31481612848603,23.22805597609815,-1.9132398476121217,-0.08236762687247101,train
2013-02-01,22.53325131650576,23.47336080450826,-0.940109488002502,-0.040050059121570114,train
2013-03-01,22.500465529149068,23.986926227605803,-1.4864606984567352,-0.061969619798388886,train
2013-04-01,22.64878994112975,23.859380462205355,-1.2105905210756056,-0.05073855639266289,train
2013-05-01,23.490069013581994,25.976969084313502,-2.486900070731508,-0.09573480503671428,train
2013-06-01,24.89865525828345,25.556479747332954,-0.6578244890495029,-0.025740027404132282,train
2013-07-01,24.94921858366892,26.783509414178493,-1.8342908305095733,-0.06848582843062934,train
2013-08-01,26.779713794722085,27.262369314134922,-0.48265551941283746,-0.017704092914719305,train
2013-09-01,27.06390063848127,28.78130241904538,-1.71740178056411,-0.05967074580431975,train
2013-10-01,29.048536546778774,27.640930781928002,1.4076057648507714,0.05092468759304891,train
2013-11-01,30.214744752852106,23.82109159890267,6.393653153949437,0.26840302961783524,train
2013-12-01,31.62749985962355,24.8097781017347,6.817721757888851,0.2747997878067341,train
2014-01-01,32.255264428099856,32.119197916164964,0.13606651193489228,0.004236298561690166,train
2014-02-01,32.2460221277409,32.92701598159158,-0.6809938538506799,-0.02068191828349708,train
2014-03-01,34.63257548850844,32.70636674206331,1.926208746445127,0.0588939994966744,train
2014-04-01,34.051420657449405,34.69753810578864,-0.6461174483392327,-0.018621420527568766,train
2014-05-01,33.198203385658864,31.921838990274527,1.2763643953843378,0.03998404965870539,train
2014-06-01,34.8245566472286,33.04253711621398,1.782019531014619,0.053931074503966725,train
2014-07-01,35.7724847623828,34.90665441450188,0.8658303478809231,0.024804163057265516,train
2014-08-01,35.92311574085107,35.59675678877351,0.3263589520775554,0.00916822153248753,train
2014-09-01,37.35873255682248,35.93446094626381,1.4242716105586695,0.03963525743960705,train
2014-10-01,36.61074760937358,36.591670832478194,0.019076776895389003,0.0005213420557570458,train
2014-11-01,37.97302000953996,44.580879546980086,-6.607859537440127,-0.14822182973031417,train
2014-12-01,38.4561664948099,38.50039807735669,-0.044231582546792936,-0.0011488603951034237,train
2015-01-01,38.03807091003111,38.82889556330838,-0.7908246532772694,-0.020366910822582462,train
2015-02-01,36.36076940260357,44.17234804008975,-7.811578637486178,-0.17684318321490589,train
2015-03-01,39.87600382935537,37.78293577336377,2.0930680559916013,0.05539717899494656,train
2015-04-01,38.54136213497454,41.25893736104158,-2.7175752260670407,-0.06586634072241249,train
2015-05-01,40.53029711956174,40.04697674206678,0.48332037749495527,0.012068835572979886,train
2015-06-01,40.26785125059052,41.8074873915011,-1.5396361409105808,-0.036826803928512786,train
2015-07-01,39.43486074525706,40.89153294510706,-1.4566721998499972,-0.03562283179271952,train
2015-08-01,41.42620799299955,41.423089881840546,0.0031181111590043997,7.527471195167834e-05,train
2015-09-01,38.338615616188704,42.1451520385226,-3.806536422333899,-0.09031967470077107,train
2015-10-01,39.37488554868878,39.36923942834741,0.005646120341367578,0.00014341451405597283,train
2015-11-01,44.44262345435739,35.32979176688201,9.112831687475378,0.25793618449848066,train
2015-12-01,44.714744576980834,45.20018000691679,-0.48543542993595423,-0.010739679130960744,train
2016-01-01,43.77655928024724,45.133652780045466,-1.357093499798225,-0.03006832853551411,train
2016-02-01,42.22299576060798,39.61682170991362,2.6061740506943565,0.06578453137350482,train
2016-03-01,43.151900963732544,41.90475566582294,1.2471452979096043,0.02976142631292711,train
2016-04-01,45.30531306339412,42.45122221404072,2.8540908493533976,0.06723224210042678,train
2016-05-01,43.56257014983028,49.50606578913595,-5.943495639305674,-0.12005590718157944,train
2016-06-01,44.66413732928012,43.0044205233954,1.6597168058847203,0.03859409766914079,train
2016-07-01,43.85866617430157,44.32127194017459,-0.4626057658730218,-0.010437556180640573,train
2016-08-01,47.55693900256472,44.769534102897815,2.787404899666903,0.06226119961982102,train
2016-09-01,48.33616678920738,47.015124819949115,1.3210419692582676,0.0280982337985356,train
2016-10-01,49.14762096557797,47.88220491009265,1.2654160554853178,0.026427689741133742,train
2016-11-01,48.8382054693496,50.045082076783046,-1.2068766074334434,-0.024115788352225276,train
2016-12-01,47.97469636841733,47.885774016882785,0.08892235153454209,0.0018569680319502346,train
2017-01-01,49.44862082995036,47.49783730231984,1.95078352763052,0.041070996879583044,train
2017-02-01,52.7439143895602,49.83356436375716,2.910350025803041,0.058401402006067915,train
2017-03-01,55.81178434255744,52.79893232534593,3.0128520172115074,0.057062745107161916,train
2017-04-01,56.59417070367006,56.49191276998043,0.10225793368962854,0.001810134029378574,train
2017-05-01,59.406374809559146,64.22561049384659,-4.819235684287442,-0.07503604321128521,train
2017-06-01,61.373645860232216,60.438383042557774,0.9352628176744417,0.015474649892864845,train
2017-07-01,59.5118196733108,65.01866641426705,-5.506846740956249,-0.0846963963528462,train
2017-08-01,63.27028040149632,60.67200460282499,2.598275798671331,0.042824953875849836,train
2017-09-01,63.34571368428839,64.01707765986556,-0.6713639755771723,-0.010487263713352402,train
2017-10-01,63.75682949619133,63.95661276838345,-0.19978327219212133,-0.003123731285076481,train
2017-11-01,67.68111727518193,64.95535007135098,2.725767203830955,0.04196370585081599,train
2017-12-01,67.04720656536207,68.65510829694273,-1.6079017315806539,-0.02341998682204771,train
2018-01-01,67.75410172606215,67.59850420578645,0.15559752027569118,0.002301789397617604,train
2018-02-01,73.21972671727171,68.91618560093744,4.303541116334273,0.06244601436960173,train
2018-03-01,71.80487471117692,74.93353665085763,-3.128661939680711,-0.041752492669047125,train
2018-04-01,70.32462152563222,72.24094776830997,-1.9163262426777408,-0.026526870173737893,train
2018-05-01,72.17554746468026,62.8076000676108,9.367947397069464,0.14915308636192282,train
2018-06-01,76.4216311302255,72.91712135738726,3.5045097728382473,0.04806154861300227,train
2018-07-01,75.0585248272459,86.84464553837905,-11.786120711133151,-0.1357149958764532,train
2018-08-01,76.99159694131181,77.05637065097862,-0.06477370966680951,-0.0008406016156691232,train
2018-09-01,79.24158581064529,78.89818695713163,0.34339885351366206,0.004352430223780068,train
2018-10-01,79.00320800700608,80.5466035082545,-1.5433955012484262,-0.019161521827425698,train
2018-11-01,73.9317361872737,79.89124300290216,-5.959506815628458,-0.07459524463040301,train
2018-12-01,72.64344749919003,76.07304522801098,-3.4295977288209514,-0.04508295571107401,train
2019-01-01,66.59789648777296,72.99725308451735,-6.399356596744397,-0.08766571790496169,train
2019-02-01,72.20323630998364,68.3250389005191,3.8781974094645335,0.056760998191470735,train
2019-03-01,74.82499875660453,72.215737937269,2.609260819335532,0.03613147069967071,train
2019-04-01,78.94191817037698,76.38926132304807,2.5526568473289046,0.033416435806779,train
2019-05-01,82.93319602260567,80.5507204806831,2.382475541922574,0.02957733373091198,train
2019-06-01,77.32449483583453,83.17889260414489,-5.854397768310363,-0.07038321363776645,train
2019-07-01,85.0925551702996,66.59223418655917,18.500320983740437,0.27781499163868717,train
2019-08-01,86.7198940559345,85.48496497314969,1.2349290827848165,0.014446155334715272,train
2019-09-01,87.22599398789283,86.7358361381247,0.4901578497681385,0.005651157256241435,train
2019-10-01,87.0659806968785,87.63345216634578,-0.5674714694672787,-0.00647551198131624,train
2019-11-01,92.25488508110789,88.93878729535332,3.3160977857545646,0.03728516979596619,train
2019-12-01,94.6774116743262,93.17867456299857,1.4987371113276282,0.016084550658791885,train
2020-01-01,98.86804268653152,94.6362907784575,4.231751908074031,0.04471595276256668,train
2020-02-01,100.3892543598884,98.68018791134207,1.7090664485463236,0.017319245987672982,train
2020-03-01,94.2978213260404,100.69704594425643,-6.399224618216024,-0.06354927851367642,train
2020-04-01,81.64067690863328,91.99751857212442,-10.356841663491139,-0.11257740234995095,train
2020-05-01,95.40192257932252,80.10595471020919,15.295967869113326,0.19094670208285924,train
2020-06-01,105.44889204642352,96.04844785712498,9.40044418929854,0.09787190109809996,train
2020-07-01,112.5423127753394,105.52187112817356,7.020441647165839,0.06653067816280811,train
2020-08-01,117.79194569775537,110.53597768031527,7.255968017440097,0.06564349607894471,train
2020-09-01,133.69034033437734,118.63029509970498,15.060045234672359,0.1269494037928074,train
2020-10-01,124.09403926346984,132.25371607381246,-8.159676810342617,-0.06169714585402353,train
2020-11-01,120.5024131557771,123.95769750627615,-3.455284350499042,-0.02787470580698792,train
2020-12-01,136.68071437633336,139.47735587027117,-2.7966414939378126,-0.02005086400217526,train
2021-01-01,140.7878697647267,138.31652000129446,2.4713497634322437,0.017867350649142466,train
2021-02-01,144.143988548958,143.69143378990626,0.45255475905173626,0.0031494901756872196,train
2021-03-01,146.85679329944256,146.95761597551822,-0.10082267607566564,-0.0006860663559788982,train
2021-04-01,151.14969312944334,148.45349787171472,2.6961952577286183,0.01816188433672683,train
2021-05-01,158.393782431338,158.5076870442725,-0.11390461293450471,-0.0007186062395995174,train
2021-06-01,156.96400316047067,160.33691922941773,-3.372916068947063,-0.021036428073817115,train
2021-07-01,166.13921385652878,158.66728319059987,7.471930665928909,0.04709181701279408,train
2021-08-01,173.6394778870735,169.2899247149483,4.349553172125184,0.025692924014521168,train
2021-09-01,184.3147237967042,174.46186469499986,9.852859101704325,0.05647571816872077,train
2021-10-01,174.60360940514488,184.75766187606638,-10.1540524709215,-0.05495876256397281,train
2021-11-01,185.20582954022055,179.1752298275611,6.030599712659438,0.033657552544865244,train
2021-12-01,184.85937792363288,162.2092393024185,22.65013862121438,0.13963531743704238,train
2022-01-01,194.93393687089943,182.7919085652845,12.142028305614929,0.06642541456520967,test
2022-02-01,182.1468116843901,183.1755385460754,-1.0287268616852998,-0.005616071173316306,test
2022-03-01,166.07110889293563,180.93751219460984,-14.866403301674211,-0.08216319060297705,test
2022-04-01,177.80508348721415,177.2496215201285,0.5554619670856482,0.0031337836567542077,test
2022-05-01,157.65126717341047,183.17499761790398,-25.52373044449351,-0.13934068937582322,test
2022-06-01,153.77721333904427,180.46076000343712,-26.68354666439285,-0.14786342839232547,test
2022-07-01,140.01217748237258,177.17666404703382,-37.164486564661246,-0.20975948929027954,test
2022-08-01,155.1234646414508,180.5011935394149,-25.37772889796412,-0.14059590632248387,test
2022-09-01,147.46854817416485,176.77724051280686,-29.308692338642004,-0.16579448945815345,test
2022-10-01,130.82497423035755,173.3748549713268,-42.54988074096926,-0.24542129104019306,test
2022-11-01,134.7221340977845,171.57571046285835,-36.85357636507385,-0.21479483468641491,test
2022-12-01,148.02363194487677,168.28811672206442,-20.264484777187647,-0.12041542309642328,test
2023-01-01,137.00777125133183,164.732374781686,-27.72460353035416,-0.1683008793328974,test
2023-02-01,154.94923119384703,166.8524125469963,-11.903181353149279,-0.0713395819182212,test
2023-03-01,152.1467998731537,164.7027001338384,-12.555900260684695,-0.07623372446524368,test
2023-04-01,170.38036202207334,159.69910275562697,10.681259266446375,0.06688365233204174,test
2023-05-01,175.40400110748635,156.2726362538401,19.13136485364626,0.122422999395559,test
2023-06-01,189.0837611273056,155.27837895741374,33.80538216989186,0.21770823727599087,test
2023-07-01,196.09892099569825,150.8444603100924,45.25446068560586,0.30000744205372776,test
2023-08-01,203.3991147114449,152.17680398433708,51.22231072710781,0.3365973616608475,test
2023-09-01,201.9389774583969,149.563006287854,52.3759711705429,0.3501933564356037,test
2023-10-01,192.6507821075556,145.56596722584018,47.08481488171543,0.32346032372158184,test
2023-11-01,195.53013188298007,148.84274078020442,46.68739110277565,0.313669251574175,test
2023-12-01,213.85208201784044,172.44133844777966,41.41074357006079,0.24014394658970462,test
2024-01-01,224.74587478106764,169.9755406309049,54.77033415016274,0.32222479744361765,test
2024-02-01,237.56343647662328,173.9405192031103,63.62291727351297,0.3657739873664543,test
2024-03-01,252.50909867832635,176.8418879520168,75.66721072630955,0.4278805864526882,test
2024-04-01,255.6395263186022,179.2566885307943,76.38283778780792,0.4261087182511809,test
2024-05-01,242.5228464826315,174.8226014771809,67.7002450054506,0.3872511015933333,test
2024-06-01,265.7566871094603,183.27944644343387,82.47724066602643,0.4500081283881532,test
2024-07-01,287.470793402245,185.49921274149332,101.9715806607517,0.5497143581027297,test
2024-08-01,270.9306206648089,180.25667356078645,90.67394710402243,0.503026852281534,test
2024-09-01,282.2655483173723,191.18372317907455,91.08182513829775,0.4764099350287516,test
2024-10-01,285.3559746729726,191.70083906040273,93.65513561256986,0.4885483864943345,test
2024-11-01,287.91922810273013,187.66932951858723,100.2498985841429,0.53418370940689,test
